"id_legislatura","id_diputado","nombre","fecha","url"
10,251,"Llorens Torres,José Ignacio","20120523","http://www.congreso.es/docbienes/leg10/000367/000367_000_e_0015983_20120523.pdf"
10,328,"López Garrido,Diego","20111207","http://www.congreso.es/docbienes/leg10/000210/000210_000_e_0000909_20111207.pdf"
10,328,"López Garrido,Diego","20120713","http://www.congreso.es/docbienes/leg10/000210/000210_001_e_0023008_20120713.pdf"
10,284,"López Garrido,José","20111205","http://www.congreso.es/docbienes/leg10/000171/000171_000_e_0000771_20111205.pdf"
10,154,"López González,Rocío","20111214","http://www.congreso.es/docbienes/leg10/000267/000267_000_e_0001076_20111214.pdf"
10,215,"López i Chamosa,María Isabel","20111201","http://www.congreso.es/docbienes/leg10/000127/000127_000_e_0000587_20111201.pdf"
10,385,"López Vilaboa,José Máximo","20131008","http://www.congreso.es/docbienes/leg10/000386/000386_000_e_0081282_20131008.pdf"
10,94,"López-Amor García,Fernando","20111219","http://www.congreso.es/docbienes/leg10/000274/000274_000_e_0001211_20111219.pdf"
10,94,"López-Amor García,Fernando","20111222","http://www.congreso.es/docbienes/leg10/000274/000274_001_e_0001378_20111222.pdf"
10,43,"Lozano Domingo,Irene","20111207","http://www.congreso.es/docbienes/leg10/000196/000196_000_e_0000869_20111207.pdf"
10,111,"Lucio Carrasco,María Pilar","20120111","http://www.congreso.es/docbienes/leg10/000309/000309_000_e_0002061_20120111.pdf"
10,90,"Luena López,César","20111129","http://www.congreso.es/docbienes/leg10/000035/000035_000_e_0000218_20111129.pdf"
10,81,"Luis Rodríguez,Teófilo de","20111130","http://www.congreso.es/docbienes/leg10/000084/000084_000_e_0000419_20111130.pdf"
10,289,"Macias i Arau,Pere","20111205","http://www.congreso.es/docbienes/leg10/000173/000173_000_e_0000782_20111205.pdf"
10,239,"Madina Muñoz,Eduardo","20111202","http://www.congreso.es/docbienes/leg10/000145/000145_000_e_0000655_20111202.pdf"
10,239,"Madina Muñoz,Eduardo","20120419","http://www.congreso.es/docbienes/leg10/000145/000145_001_e_0012818_20120419.pdf"
10,239,"Madina Muñoz,Eduardo","20131125","http://www.congreso.es/docbienes/leg10/000145/000145_001_e_0098157_20131125.pdf"
10,109,"Madrazo Díaz,Ana María","20111130","http://www.congreso.es/docbienes/leg10/000062/000062_000_e_0000337_20111130.pdf"
10,377,"Marcos Domínguez,Pilar","20130201","http://www.congreso.es/docbienes/leg10/000382/000382_000_e_0044148_20130201.pdf"
10,174,"Mariscal Anaya,Guillermo","20111214","http://www.congreso.es/docbienes/leg10/000269/000269_000_e_0001083_20111214.pdf"
10,196,"Márquez de la Rubia,Francisco","20111227","http://www.congreso.es/docbienes/leg10/000289/000289_000_e_0001505_20111227.pdf"
10,196,"Márquez de la Rubia,Francisco","20130508","http://www.congreso.es/docbienes/leg10/000289/000289_001_e_0059658_20130508.pdf"
10,126,"Martín González,María Guadalupe","20111130","http://www.congreso.es/docbienes/leg10/000058/000058_000_e_0000325_20111130.pdf"
10,88,"Martín González,Telmo","20120104","http://www.congreso.es/docbienes/leg10/000302/000302_000_e_0001814_20120104.pdf"
10,146,"Martín Peré,Pablo","20111130","http://www.congreso.es/docbienes/leg10/000077/000077_000_e_0000373_20111130.pdf"
10,354,"Martín Pozo,María Teresa","20120201","http://www.congreso.es/docbienes/leg10/000328/000328_000_e_0003520_20120201.pdf"
10,361,"Martín Rodríguez,Enrique Luis","20120117","http://www.congreso.es/docbienes/leg10/000316/000316_000_e_0002323_20120117.pdf"
10,44,"Martínez Gorriarán,Carlos","20111129","http://www.congreso.es/docbienes/leg10/000013/000013_000_e_0000106_20111129.pdf"
10,285,"Martínez Olmos,José","20111205","http://www.congreso.es/docbienes/leg10/000172/000172_000_e_0000773_20111205.pdf"
10,285,"Martínez Olmos,José","20130905","http://www.congreso.es/docbienes/leg10/000172/000172_001_e_0076714_20130905.pdf"
10,347,"Martínez Rodríguez,Santiago","20111212","http://www.congreso.es/docbienes/leg10/000239/000239_000_e_0000980_20111212.pdf"
10,25,"Martínez Saiz,Teófila","20111128","http://www.congreso.es/docbienes/leg10/000007/000007_000_e_0000055_20111128.pdf"
10,25,"Martínez Saiz,Teófila","20130702","http://www.congreso.es/docbienes/leg10/000007/000007_001_e_0069769_20130702.pdf"
10,183,"Martínez-Pujalte López,Vicente","20111207","http://www.congreso.es/docbienes/leg10/000200/000200_000_e_0000877_20111207.pdf"
10,259,"Martín-Toledano Suárez,José Alberto","20111203","http://www.congreso.es/docbienes/leg10/000159/000159_000_e_0000707_20111203.pdf"
10,95,"Matarí Sáez,Juan José","20120403","http://www.congreso.es/docbienes/leg10/000356/000356_000_e_0011088_20120403.pdf"
10,118,"Mato Adrover,Ana","20111130","http://www.congreso.es/docbienes/leg10/000050/000050_000_e_0000296_20111130.pdf"
10,169,"Matos Mascareño,Pablo","20111222","http://www.congreso.es/docbienes/leg10/000282/000282_000_e_0001377_20111222.pdf"
10,153,"Meijón Couselo,Guillermo Antonio","20111130","http://www.congreso.es/docbienes/leg10/000083/000083_000_e_0000413_20111130.pdf"
10,258,"Méndez Monasterio,Lourdes","20111202","http://www.congreso.es/docbienes/leg10/000158/000158_000_e_0000705_20111202.pdf"
10,238,"Merino López,Rafael","20111202","http://www.congreso.es/docbienes/leg10/000143/000143_000_e_0000649_20111202.pdf"
10,369,"Micheo Carrillo-Albornoz,Julia de","20120521","http://www.congreso.es/docbienes/leg10/000362/000362_000_e_0015572_20120521.pdf"
10,210,"Miguélez Pariente,María Aránzazu","20111201","http://www.congreso.es/docbienes/leg10/000125/000125_000_e_0000575_20111201.pdf"
10,210,"Miguélez Pariente,María Aránzazu","20120328","http://www.congreso.es/docbienes/leg10/000125/000125_001_e_0010113_20120328.pdf"
10,156,"Mingo Zapatero,Mario","20120117","http://www.congreso.es/docbienes/leg10/000317/000317_000_e_0002343_20120117.pdf"
10,48,"Molinero Hoyos,Francisco","20111227","http://www.congreso.es/docbienes/leg10/000293/000293_000_e_0001584_20111227.pdf"
10,311,"Moneo Díez,María Sandra","20111219","http://www.congreso.es/docbienes/leg10/000275/000275_000_e_0001214_20111219.pdf"
10,322,"Monteserín Rodríguez,María Virtudes","20111207","http://www.congreso.es/docbienes/leg10/000203/000203_000_e_0000886_20111207.pdf"
10,350,"Montesinos de Miguel,Macarena","20111212","http://www.congreso.es/docbienes/leg10/000245/000245_000_e_0000992_20111212.pdf"
10,305,"Montón Giménez,Carmen","20111205","http://www.congreso.es/docbienes/leg10/000188/000188_000_e_0000835_20111205.pdf"
10,305,"Montón Giménez,Carmen","20130614","http://www.congreso.es/docbienes/leg10/000188/000188_001_e_0066491_20130614.pdf"
10,27,"Montoro Romero,Cristóbal Ricardo","20111130","http://www.congreso.es/docbienes/leg10/000085/000085_000_e_0000420_20111130.pdf"
10,273,"Montserrat Montserrat,Dolors","20111205","http://www.congreso.es/docbienes/leg10/000169/000169_000_e_0000750_20111205.pdf"
10,232,"Mora Bernat,Manuel","20111202","http://www.congreso.es/docbienes/leg10/000139/000139_000_e_0000642_20111202.pdf"
10,232,"Mora Bernat,Manuel","20111213","http://www.congreso.es/docbienes/leg10/000260/000260_000_e_0001033_20111213.pdf"
10,346,"Moragas Sánchez,Jorge","20111212","http://www.congreso.es/docbienes/leg10/000238/000238_000_e_0000976_20111212.pdf"
10,263,"Moraleja Gómez,Tristana María","20111205","http://www.congreso.es/docbienes/leg10/000161/000161_000_e_0000720_20111205.pdf"
10,159,"Moreno Bustos,Ramón","20111130","http://www.congreso.es/docbienes/leg10/000090/000090_000_e_0000437_20111130.pdf"
10,159,"Moreno Bustos,Ramón","20130702","http://www.congreso.es/docbienes/leg10/000090/000090_001_e_0069965_20130702.pdf"
10,356,"Moreno Felipe,Irene","20120131","http://www.congreso.es/docbienes/leg10/000326/000326_000_e_0003449_20120131.pdf"
10,288,"Moreno Palanques,Rubén","20111205","http://www.congreso.es/docbienes/leg10/000174/000174_000_e_0000784_20111205.pdf"
10,201,"Morlán Gracia,Víctor","20111212","http://www.congreso.es/docbienes/leg10/000225/000225_000_e_0000957_20111212.pdf"
10,34,"Moro Almaraz,María Jesús","20120102","http://www.congreso.es/docbienes/leg10/000300/000300_000_e_0001746_20120102.pdf"
10,207,"Moscoso del Prado Hernández,Juan","20111201","http://www.congreso.es/docbienes/leg10/000123/000123_000_e_0000567_20111201.pdf"
10,1,"Muñoz González,Pedro José","20111128","http://www.congreso.es/docbienes/leg10/000001/000001_000_e_0000002_20111128.pdf"
10,147,"Muñoz Obón,Carlos Enrique","20111130","http://www.congreso.es/docbienes/leg10/000078/000078_000_e_0000374_20111130.pdf"
10,267,"Nasarre Goicoechea,Eugenio","20111205","http://www.congreso.es/docbienes/leg10/000163/000163_000_e_0000723_20111205.pdf"
10,47,"Navarro Cruz,María del Carmen","20120518","http://www.congreso.es/docbienes/leg10/000360/000360_000_e_0015471_20120518.pdf"
10,227,"Nuet Pujals,Joan Josep","20120327","http://www.congreso.es/docbienes/leg10/000353/000353_000_e_0010058_20120327.pdf"
10,247,"Olabarría Muñoz,Emilio","20120320","http://www.congreso.es/docbienes/leg10/000350/000350_000_e_0009089_20120320.pdf"
10,280,"Olano Vela,Jaime Eduardo de","20120110","http://www.congreso.es/docbienes/leg10/000303/000303_000_e_0001904_20120110.pdf"
10,307,"Oramas González-Moro,Ana María","20111207","http://www.congreso.es/docbienes/leg10/000190/000190_000_e_0000844_20111207.pdf"
10,307,"Oramas González-Moro,Ana María","20131016","http://www.congreso.es/docbienes/leg10/000190/000190_001_e_0082816_20131016.pdf"
10,345,"Ortiz Castellví,Laia","20111212","http://www.congreso.es/docbienes/leg10/000228/000228_000_e_0000962_20111212.pdf"
10,50,"Pacheco Atienza,Arsenio","20111213","http://www.congreso.es/docbienes/leg10/000264/000264_000_e_0001037_20111213.pdf"
10,163,"Pàramo i Ponsetí,Carles","20111130","http://www.congreso.es/docbienes/leg10/000094/000094_000_e_0000449_20111130.pdf"
10,358,"Pastor González,Ildefonso R.","20120412","http://www.congreso.es/docbienes/leg10/000358/000358_000_e_0011737_20120412.pdf"
10,24,"Pastor Julián,Ana María","20111214","http://www.congreso.es/docbienes/leg10/000270/000270_000_e_0001085_20111214.pdf"
10,110,"Pérez Domínguez,María Soledad","20111130","http://www.congreso.es/docbienes/leg10/000048/000048_000_e_0000290_20111130.pdf"
10,110,"Pérez Domínguez,María Soledad","20130709","http://www.congreso.es/docbienes/leg10/000048/000048_001_e_0070571_20130709.pdf"
10,375,"Pérez Fernández,Rosana","20121010","http://www.congreso.es/docbienes/leg10/000374/000374_000_e_0031880_20121010.pdf"
10,352,"Pérez Insua,Antonio","20120110","http://www.congreso.es/docbienes/leg10/000305/000305_000_e_0001924_20120110.pdf"
10,224,"Pérez Lapazarán,José Cruz","20111202","http://www.congreso.es/docbienes/leg10/000136/000136_000_e_0000636_20111202.pdf"
10,301,"Pérez Rubalcaba,Alfredo","20111205","http://www.congreso.es/docbienes/leg10/000185/000185_000_e_0000819_20111205.pdf"
10,78,"Pezzi Cereto,Manuel","20111129","http://www.congreso.es/docbienes/leg10/000027/000027_000_e_0000186_20111129.pdf"
10,78,"Pezzi Cereto,Manuel","20121024","http://www.congreso.es/docbienes/leg10/000027/000027_001_e_0033713_20121024.pdf"
10,199,"Picó i Azanza,Antoni","20111201","http://www.congreso.es/docbienes/leg10/000117/000117_000_e_0000544_20111201.pdf"
10,57,"Posada Moreno,Jesús","20111129","http://www.congreso.es/docbienes/leg10/000023/000023_000_e_0000176_20111129.pdf"
10,128,"Pozuelo Meño,María Isabel","20111130","http://www.congreso.es/docbienes/leg10/000056/000056_000_e_0000316_20111130.pdf"
10,128,"Pozuelo Meño,María Isabel","20130306","http://www.congreso.es/docbienes/leg10/000056/000056_001_e_0049190_20130306.pdf"
10,134,"Prada Presa,Alfredo","20111201","http://www.congreso.es/docbienes/leg10/000129/000129_000_e_0000595_20111201.pdf"
10,117,"Pradas Torres,Antonio Francisco","20120208","http://www.congreso.es/docbienes/leg10/000045/000045_000_e_0004445_20120208.pdf"
10,39,"Puche Rodríguez-Acosta,Gabino","20120308","http://www.congreso.es/docbienes/leg10/000338/000338_000_e_0007844_20120308.pdf"
10,359,"Puente Redondo,Javier","20120313","http://www.congreso.es/docbienes/leg10/000344/000344_000_e_0008431_20120313.pdf"
10,17,"Puig Ferrer,Joaquín Francisco","20111128","http://www.congreso.es/docbienes/leg10/000003/000003_000_e_0000038_20111128.pdf"
10,231,"Puyuelo del Val,María Blanca","20111202","http://www.congreso.es/docbienes/leg10/000138/000138_000_e_0000640_20111202.pdf"
10,335,"Quevedo Iturbe,Pedro","20111212","http://www.congreso.es/docbienes/leg10/000219/000219_000_e_0000936_20111212.pdf"
10,300,"Quintanilla Barba,María del Carmen","20111205","http://www.congreso.es/docbienes/leg10/000184/000184_000_e_0000817_20111205.pdf"
10,178,"Rajoy Brey,Mariano","20111201","http://www.congreso.es/docbienes/leg10/000102/000102_000_e_0000488_20111201.pdf"
10,3,"Ramis Socias,Miquel","20111212","http://www.congreso.es/docbienes/leg10/000241/000241_000_e_0000982_20111212.pdf"
10,77,"Ramón Utrabo,Elvira","20111129","http://www.congreso.es/docbienes/leg10/000026/000026_000_e_0000183_20111129.pdf"
10,240,"Rangel Tarrés,Joan","20111202","http://www.congreso.es/docbienes/leg10/000146/000146_000_e_0000657_20111202.pdf"
10,198,"Riera i Reñé,Inmaculada","20111201","http://www.congreso.es/docbienes/leg10/000116/000116_000_e_0000542_20111201.pdf"
10,374,"Rodríguez Flores,María Carmen","20130614","http://www.congreso.es/docbienes/leg10/000383/000383_000_e_0066582_20130614.pdf"
10,292,"Rodríguez García,Isabel","20111205","http://www.congreso.es/docbienes/leg10/000178/000178_000_e_0000796_20111205.pdf"
10,348,"Rodríguez Maniega,María del Carmen","20111212","http://www.congreso.es/docbienes/leg10/000243/000243_000_e_0000985_20111212.pdf"
10,130,"Rodríguez Ramírez,María José","20111213","http://www.congreso.es/docbienes/leg10/000257/000257_000_e_0001025_20111213.pdf"
10,130,"Rodríguez Ramírez,María José","20120918","http://www.congreso.es/docbienes/leg10/000257/000257_001_e_0029233_20120918.pdf"
10,257,"Rodríguez Ramos,María Soraya","20120215","http://www.congreso.es/docbienes/leg10/000157/000157_000_e_0005271_20120215.pdf"
10,378,"Rodríguez Sánchez,Germán","20121218","http://www.congreso.es/docbienes/leg10/000377/000377_000_e_0038933_20121218.pdf"
10,54,"Rodríguez Sánchez,María Felicidad","20111212","http://www.congreso.es/docbienes/leg10/000231/000231_000_e_0000968_20111212.pdf"
10,376,"Rodríguez Vázquez,María Paloma","20121127","http://www.congreso.es/docbienes/leg10/000376/000376_000_e_0036727_20121127.pdf"
10,272,"Rodríguez-Piñero Fernández,Inmaculada","20111205","http://www.congreso.es/docbienes/leg10/000166/000166_000_e_0000739_20111205.pdf"
10,212,"Rodríguez-Salmones Cabeza,Beatriz","20120117","http://www.congreso.es/docbienes/leg10/000315/000315_000_e_0002304_20120117.pdf"
10,82,"Román Jasanada,Antonio","20111219","http://www.congreso.es/docbienes/leg10/000273/000273_000_e_0001209_20111219.pdf"
10,55,"Romero Girón,Aurelio","20111129","http://www.congreso.es/docbienes/leg10/000017/000017_000_e_0000127_20111129.pdf"
10,59,"Romero Hernández,Carmelo","20120110","http://www.congreso.es/docbienes/leg10/000304/000304_000_e_0001911_20120110.pdf"
10,61,"Romero Rodríguez,María Eugenia","20120215","http://www.congreso.es/docbienes/leg10/000332/000332_000_e_0005285_20120215.pdf"
10,313,"Romero Sánchez,Rosa María","20111207","http://www.congreso.es/docbienes/leg10/000195/000195_000_e_0000866_20111207.pdf"
10,101,"Ros Martínez,Susana","20111130","http://www.congreso.es/docbienes/leg10/000039/000039_000_e_0000244_20111130.pdf"
10,98,"Ruano Gómez,Juan de Dios","20111130","http://www.congreso.es/docbienes/leg10/000046/000046_000_e_0000286_20111130.pdf"
10,143,"Ruiz i Carbonell,Joan","20111130","http://www.congreso.es/docbienes/leg10/000073/000073_000_e_0000363_20111130.pdf"
10,241,"Ruiz Llamas,Román","20111202","http://www.congreso.es/docbienes/leg10/000147/000147_000_e_0000659_20111202.pdf"
10,129,"Ruiz-Gallardón Jiménez,Alberto","20111130","http://www.congreso.es/docbienes/leg10/000095/000095_000_e_0000450_20111130.pdf"
10,164,"Rumí Ibáñez,María Consuelo","20111201","http://www.congreso.es/docbienes/leg10/000098/000098_000_e_0000460_20111201.pdf"
10,230,"Sáenz de Santamaría Antón,María Soraya","20111214","http://www.congreso.es/docbienes/leg10/000268/000268_000_e_0001081_20111214.pdf"
10,165,"Sáez Jubero,Àlex","20111201","http://www.congreso.es/docbienes/leg10/000099/000099_000_e_0000470_20111201.pdf"
10,125,"Sahuquillo García,Luis Carlos","20111130","http://www.congreso.es/docbienes/leg10/000059/000059_000_e_0000329_20111130.pdf"
10,204,"Salvador Armendáriz,Carlos Casimiro","20111201","http://www.congreso.es/docbienes/leg10/000119/000119_000_e_0000555_20111201.pdf"
10,306,"Sánchez Amor,José Ignacio","20111207","http://www.congreso.es/docbienes/leg10/000189/000189_000_e_0000840_20111207.pdf"
10,373,"Sánchez Barrera,José Juan","20121023","http://www.congreso.es/docbienes/leg10/000375/000375_000_e_0033408_20121023.pdf"
10,40,"Sánchez de Alcázar Ocaña,Miguel","20111227","http://www.congreso.es/docbienes/leg10/000290/000290_000_e_0001506_20111227.pdf"
10,112,"Sánchez Díaz,María Carmen","20111130","http://www.congreso.es/docbienes/leg10/000052/000052_000_e_0000302_20111130.pdf"
10,320,"Sánchez Díaz,Ovidio","20111207","http://www.congreso.es/docbienes/leg10/000201/000201_000_e_0000879_20111207.pdf"
10,67,"Sánchez García,Celinda","20111129","http://www.congreso.es/docbienes/leg10/000028/000028_000_e_0000187_20111129.pdf"
10,195,"Sánchez i Llibre,Josep","20111201","http://www.congreso.es/docbienes/leg10/000114/000114_000_e_0000532_20111201.pdf"
10,381,"Sánchez Pérez-Castejón,Pedro","20130115","http://www.congreso.es/docbienes/leg10/000379/000379_000_e_0040621_20130115.pdf"
10,379,"Sánchez Robles,Isabel","20130111","http://www.congreso.es/docbienes/leg10/000378/000378_000_e_0040496_20130111.pdf"
10,214,"Santa Ana Fernández,María de la Concepción de","20120614","http://www.congreso.es/docbienes/leg10/000128/000128_000_e_0018960_20120614.pdf"
10,75,"Saura García,Pedro","20111129","http://www.congreso.es/docbienes/leg10/000022/000022_000_e_0000175_20111129.pdf"
10,386,"Sayós i Motilla,Maria Carme","20131204","http://www.congreso.es/docbienes/leg10/000387/000387_000_e_0099458_20131204.pdf"
10,269,"Seara Sobrado,Laura Carmen","20111212","http://www.congreso.es/docbienes/leg10/000249/000249_000_e_0000997_20111212.pdf"
10,30,"Segura Clavell,José","20111130","http://www.congreso.es/docbienes/leg10/000074/000074_000_e_0000366_20111130.pdf"
10,327,"Serrano Argüello,María Arenales","20120522","http://www.congreso.es/docbienes/leg10/000361/000361_000_e_0015856_20120522.pdf"
10,180,"Serrano Calurano,Bibiano","20111212","http://www.congreso.es/docbienes/leg10/000242/000242_000_e_0000983_20111212.pdf"
10,181,"Serrano Coronado,Daniel","20111201","http://www.congreso.es/docbienes/leg10/000103/000103_000_e_0000497_20111201.pdf"
10,181,"Serrano Coronado,Daniel","20130227","http://www.congreso.es/docbienes/leg10/000103/000103_001_e_0047826_20130227.pdf"
10,324,"Serrano Martínez,José Enrique","20111207","http://www.congreso.es/docbienes/leg10/000206/000206_000_e_0000896_20111207.pdf"
10,122,"Sicilia Alférez,Felipe Jesús","20111130","http://www.congreso.es/docbienes/leg10/000053/000053_000_e_0000309_20111130.pdf"
10,51,"Silva Rego,María del Carmen","20111129","http://www.congreso.es/docbienes/leg10/000014/000014_000_e_0000115_20111129.pdf"
10,155,"Simancas Simancas,Rafael","20111130","http://www.congreso.es/docbienes/leg10/000087/000087_000_e_0000426_20111130.pdf"
10,260,"Sixto Iglesias,Ricardo","20111212","http://www.congreso.es/docbienes/leg10/000251/000251_000_e_0000999_20111212.pdf"
10,331,"Soler Sicilia,Albert","20111209","http://www.congreso.es/docbienes/leg10/000211/000211_000_e_0000915_20111209.pdf"
10,190,"Solsona Aixalà,Marc","20111201","http://www.congreso.es/docbienes/leg10/000109/000109_000_e_0000518_20111201.pdf"
10,168,"Soria López,José Manuel","20111213","http://www.congreso.es/docbienes/leg10/000255/000255_000_e_0001010_20111213.pdf"
10,32,"Suárez Lamata,Eloy","20111129","http://www.congreso.es/docbienes/leg10/000010/000010_000_e_0000080_20111129.pdf"
10,368,"Suárez-Bárcena Blasco,María Cristina","20120521","http://www.congreso.es/docbienes/leg10/000364/000364_000_e_0015678_20120521.pdf"
10,102,"Sumelzo Jordán,Susana","20111130","http://www.congreso.es/docbienes/leg10/000038/000038_000_e_0000242_20111130.pdf"
10,200,"Surroca i Comas,Montserrat","20111201","http://www.congreso.es/docbienes/leg10/000118/000118_000_e_0000547_20111201.pdf"
10,223,"Susinos Tarrero,María Jesús","20120111","http://www.congreso.es/docbienes/leg10/000307/000307_000_e_0001962_20120111.pdf"
10,295,"Tardà i Coma,Joan","20111213","http://www.congreso.es/docbienes/leg10/000263/000263_000_e_0001036_20111213.pdf"
10,303,"Tarno Blanco,Ricardo","20120313","http://www.congreso.es/docbienes/leg10/000346/000346_000_e_0008481_20120313.pdf"
10,191,"Tarruella Tomás,María Concepció","20111201","http://www.congreso.es/docbienes/leg10/000111/000111_000_e_0000523_20111201.pdf"
10,286,"Torrado de Castro,Marta","20111205","http://www.congreso.es/docbienes/leg10/000182/000182_000_e_0000811_20111205.pdf"
10,170,"Torres Herrera,Manuel Luis","20111212","http://www.congreso.es/docbienes/leg10/000218/000218_000_e_0000933_20111212.pdf"
10,38,"Torres Mora,José Andrés","20120111","http://www.congreso.es/docbienes/leg10/000313/000313_000_e_0002131_20120111.pdf"
10,323,"Trevín Lombán,Antonio Ramón María","20111207","http://www.congreso.es/docbienes/leg10/000202/000202_000_e_0000885_20111207.pdf"
10,343,"Tudanca Fernández,Luis","20111212","http://www.congreso.es/docbienes/leg10/000224/000224_000_e_0000955_20111212.pdf"
10,337,"Urbina Fernández,Iker","20111212","http://www.congreso.es/docbienes/leg10/000223/000223_000_e_0000952_20111212.pdf"
10,255,"Uriarte Ayala,Ignacio","20120208","http://www.congreso.es/docbienes/leg10/000330/000330_000_e_0004458_20120208.pdf"
10,135,"Valenciano Martínez-Orozco,Elena","20111130","http://www.congreso.es/docbienes/leg10/000065/000065_000_e_0000346_20111130.pdf"
10,124,"Valerio Cordero,Magdalena","20111130","http://www.congreso.es/docbienes/leg10/000057/000057_000_e_0000323_20111130.pdf"
10,158,"Vallès Vives,Francesc","20111130","http://www.congreso.es/docbienes/leg10/000088/000088_000_e_0000432_20111130.pdf"
10,52,"Vañó Ferre,Francisco","20120116","http://www.congreso.es/docbienes/leg10/000314/000314_000_e_0002221_20120116.pdf"
10,211,"Vázquez Blanco,Ana Belén","20111220","http://www.congreso.es/docbienes/leg10/000280/000280_000_e_0001230_20111220.pdf"
10,53,"Vázquez Jiménez,Antonio","20111129","http://www.congreso.es/docbienes/leg10/000018/000018_000_e_0000139_20111129.pdf"
10,113,"Vázquez Morillo,María José","20111130","http://www.congreso.es/docbienes/leg10/000047/000047_000_e_0000288_20111130.pdf"
10,119,"Vera Pró,Juan Carlos","20111130","http://www.congreso.es/docbienes/leg10/000070/000070_000_e_0000360_20111130.pdf"
10,274,"Veray Cama,Concepció","20111205","http://www.congreso.es/docbienes/leg10/000167/000167_000_e_0000744_20111205.pdf"
10,116,"Viera Chacón,José Antonio","20111130","http://www.congreso.es/docbienes/leg10/000051/000051_000_e_0000297_20111130.pdf"
10,116,"Viera Chacón,José Antonio","20120314","http://www.congreso.es/docbienes/leg10/000051/000051_001_e_0008579_20120314.pdf"
10,233,"Villalobos Talero,Celia","20120131","http://www.congreso.es/docbienes/leg10/000327/000327_000_e_0003451_20120131.pdf"
10,234,"Villanova Rueda,Joaquín","20111202","http://www.congreso.es/docbienes/leg10/000142/000142_000_e_0000648_20111202.pdf"
10,133,"Villarrubia Mediavilla,Julio","20111130","http://www.congreso.es/docbienes/leg10/000061/000061_000_e_0000333_20111130.pdf"
10,162,"Xuclà i Costa,Jordi","20111130","http://www.congreso.es/docbienes/leg10/000093/000093_000_e_0000447_20111130.pdf"
10,71,"Yuste Cabello,Chesús","20111212","http://www.congreso.es/docbienes/leg10/000250/000250_000_e_0000998_20111212.pdf"
10,253,"Zaragoza Alonso,José","20111202","http://www.congreso.es/docbienes/leg10/000153/000153_000_e_0000686_20111202.pdf"
10,253,"Zaragoza Alonso,José","20120119","http://www.congreso.es/docbienes/leg10/000153/000153_001_e_0002680_20120119.pdf"
10,186,"Zarrías Arévalo,Gaspar Carlos","20111201","http://www.congreso.es/docbienes/leg10/000107/000107_000_e_0000507_20111201.pdf"
